id,ds,y,irain,rain,itemp,temp,iwb,wetb,dewpt,vappr,rhum,msl,iwdsp,wdsp,iwddir,wddir,ww,w,sun,vis,clht,clamt,20223,GL1,1255,1405,1404,1403,GL2,1271,1253,1401,GL3,1283,1258,1256,weekday,weekend,lat,long,holiday,pred
000000001253A,2021-12-01 23:00:00,373,3,0.0,0,3.7,0,2.4,0.3,6.2,78,1017.4,2,7,2,300,2,11,0.0,30000,999,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,51.87488,-8.44783,0,1449.0516228074662
000000001253A,2021-12-02 00:00:00,182,3,0.0,0,3.6,0,2.6,0.9,6.6,83,1017.7,2,9,2,300,2,11,0.0,35000,999,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,51.87488,-8.44783,0,1449.0516228074662
000000001253A,2021-12-02 01:00:00,145,3,0.0,0,3.2,0,2.3,0.7,6.5,84,1018.1,2,8,2,300,2,11,0.0,35000,999,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,51.87488,-8.44783,0,1449.0516228074662
000000001253A,2021-12-02 02:00:00,132,3,0.0,0,3.4,0,2.5,1.1,6.6,85,1018.2,2,6,2,280,2,11,0.0,35000,999,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,51.87488,-8.44783,0,1449.0516228074662
000000001253A,2021-12-02 03:00:00,95,3,0.0,0,3.8,0,2.8,1.1,6.7,83,1018.4,2,8,2,300,2,11,0.0,35000,999,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,51.87488,-8.44783,0,1449.0516228074662
000000001253A,2021-12-02 04:00:00,132,3,0.0,0,4.3,0,3.3,1.7,6.9,84,1018.4,2,9,2,300,2,11,0.0,35000,999,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,51.87488,-8.44783,0,1449.0516228074662
000000001253A,2021-12-02 05:00:00,390,3,0.0,0,4.5,0,3.4,1.6,6.9,82,1018.6,2,8,2,300,2,11,0.0,35000,180,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,51.87488,-8.44783,0,1449.0516228074662
000000001253A,2021-12-02 06:00:00,1367,3,0.0,0,4.6,0,3.5,1.8,7.0,82,1018.9,2,6,2,290,2,11,0.0,30000,28,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,51.87488,-8.44783,0,1449.0516228074662
000000001253A,2021-12-02 07:00:00,2944,2,0.0,0,4.9,0,3.8,2.2,7.1,82,1019.1,2,6,2,300,20,52,0.0,35000,33,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,51.87488,-8.44783,0,1449.0516228074662
000000001253A,2021-12-02 08:00:00,3350,0,0.0,0,5.4,0,4.2,2.4,7.3,81,1019.6,2,7,2,300,2,11,0.0,20000,33,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,51.87488,-8.44783,0,1449.0516228074662
000000001253A,2021-12-02 09:00:00,2544,0,0.0,0,5.5,0,4.3,2.6,7.3,81,1020.3,2,6,2,300,1,52,0.0,20000,120,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,51.87488,-8.44783,0,1449.0516228074662
000000001253A,2021-12-02 10:00:00,2491,0,0.0,0,5.3,0,4.1,2.3,7.2,81,1020.3,2,4,2,280,2,11,0.4,30000,999,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,51.87488,-8.44783,0,1449.0516228074662
000000001253A,2021-12-02 11:00:00,2810,0,0.0,0,6.8,0,5.2,3.0,7.6,77,1019.9,2,4,2,260,2,11,0.9,40000,999,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,51.87488,-8.44783,0,1449.0516228074662
000000001253A,2021-12-02 12:00:00,3039,0,0.0,0,7.1,0,5.5,3.4,7.7,77,1019.5,2,5,2,270,3,51,0.4,40000,20,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,51.87488,-8.44783,0,1449.0516228074662
000000001253A,2021-12-02 13:00:00,3151,0,0.0,0,8.2,0,6.5,4.3,8.3,77,1019.1,2,7,2,280,2,11,0.2,40000,20,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,51.87488,-8.44783,0,1449.0516228074662
000000001253A,2021-12-02 14:00:00,3129,0,0.0,0,8.1,0,6.5,4.4,8.4,78,1018.3,2,7,2,270,2,11,0.0,40000,30,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,51.87488,-8.44783,0,1449.0516228074662
000000001253A,2021-12-02 15:00:00,3477,0,0.0,0,8.0,0,6.6,4.8,8.6,80,1017.6,2,5,2,240,2,11,0.0,40000,100,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,51.87488,-8.44783,0,1449.0516228074662
000000001253A,2021-12-02 16:00:00,3422,0,0.0,0,7.8,0,6.2,4.2,8.2,78,1017.1,2,5,2,250,2,11,0.0,40000,40,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,51.87488,-8.44783,0,1449.0516228074662
000000001253A,2021-12-02 17:00:00,3483,0,0.0,0,7.0,0,5.9,4.5,8.4,84,1016.2,2,6,2,210,2,11,0.0,20000,30,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,51.87488,-8.44783,0,1449.0516228074662
000000001253A,2021-12-02 18:00:00,3108,2,0.0,0,7.2,0,6.1,4.6,8.5,84,1015.1,2,7,2,200,21,62,0.0,20000,30,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,51.87488,-8.44783,0,1449.0516228074662
000000001253A,2021-12-02 19:00:00,2505,0,0.0,0,7.2,0,6.8,6.3,9.6,94,1014.1,2,8,2,210,2,11,0.0,18000,5,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,51.87488,-8.44783,0,1449.0516228074662
000000001253A,2021-12-02 20:00:00,1991,2,0.0,0,8.3,0,8.2,8.0,10.8,99,1012.5,2,10,2,200,50,52,0.0,4000,2,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,51.87488,-8.44783,0,1065.116016038916
000000001253A,2021-12-02 21:00:00,1247,0,0.1,0,9.1,0,9.0,8.9,11.4,99,1010.9,2,12,2,230,51,52,0.0,1800,2,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,51.87488,-8.44783,0,1065.116016038916
000000001253A,2021-12-02 22:00:00,677,0,0.5,0,9.8,0,9.6,9.4,11.8,97,1009.9,2,11,2,220,60,65,0.0,7000,3,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,51.87488,-8.44783,0,1065.116016038916
000000001253A,2021-12-02 23:00:00,409,0,0.3,0,10.2,0,10.0,9.8,12.1,97,1009.2,2,12,2,240,21,62,0.0,18000,35,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,51.87488,-8.44783,0,1065.116016038916
000000001253A,2021-12-03 00:00:00,261,0,0.0,0,10.8,0,10.4,10.1,12.3,95,1008.8,2,9,2,250,2,65,0.0,25000,16,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,51.87488,-8.44783,0,1065.116016038916
000000001253A,2021-12-03 01:00:00,191,0,0.0,0,10.9,0,10.6,10.3,12.5,96,1008.1,2,8,2,260,2,11,0.0,25000,12,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,51.87488,-8.44783,0,1065.116016038916
000000001253A,2021-12-03 02:00:00,93,0,0.0,0,11.0,0,10.5,10.1,12.3,94,1007.6,2,10,2,270,2,11,0.0,30000,8,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,51.87488,-8.44783,0,1065.116016038916
000000001253A,2021-12-03 03:00:00,105,0,0.0,0,10.8,0,10.0,9.2,11.6,90,1007.6,2,11,2,300,2,11,0.0,30000,12,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,51.87488,-8.44783,0,1065.116016038916
000000001253A,2021-12-03 04:00:00,117,0,0.0,0,9.2,0,8.4,7.6,10.4,89,1007.6,2,14,2,300,2,11,0.0,35000,999,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,51.87488,-8.44783,0,1065.116016038916
000000001253A,2021-12-03 05:00:00,378,2,0.0,0,8.3,0,7.3,6.1,9.4,86,1007.7,2,11,2,310,21,61,0.0,35000,999,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,51.87488,-8.44783,0,1065.116016038916
000000001253A,2021-12-03 06:00:00,1333,3,0.0,0,8.1,0,7.0,5.7,9.1,85,1007.2,2,9,2,320,3,61,0.0,35000,200,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,51.87488,-8.44783,0,1065.116016038916
000000001253A,2021-12-03 07:00:00,2757,0,0.0,0,7.9,0,6.7,5.3,8.8,83,1007.4,2,4,2,300,2,11,0.0,35000,20,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,51.87488,-8.44783,0,1065.116016038916
000000001253A,2021-12-03 08:00:00,3225,0,0.0,0,8.0,0,6.8,5.3,8.9,83,1007.3,2,4,2,280,2,11,0.0,20000,20,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,51.87488,-8.44783,0,1065.116016038916
000000001253A,2021-12-03 09:00:00,2552,0,0.0,0,7.5,0,6.6,5.4,9.0,87,1007.4,2,4,2,290,2,11,0.0,20000,120,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,51.87488,-8.44783,0,1065.116016038916
000000001253A,2021-12-03 10:00:00,2691,0,0.0,0,6.7,0,6.1,5.3,8.9,91,1006.3,2,2,2,330,2,11,0.0,30000,90,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,51.87488,-8.44783,0,1065.116016038916
000000001253A,2021-12-03 11:00:00,3118,0,0.0,0,7.1,0,6.5,5.8,9.2,91,1006.0,2,3,2,210,2,11,0.0,30000,80,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,51.87488,-8.44783,0,1065.116016038916
000000001253A,2021-12-03 12:00:00,3330,0,0.0,0,7.4,0,6.8,6.0,9.4,91,1004.5,2,2,2,180,2,11,0.0,30000,80,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,51.87488,-8.44783,0,1065.116016038916
000000001253A,2021-12-03 13:00:00,3391,0,0.0,0,7.7,0,7.0,6.2,9.5,90,1003.4,2,2,2,180,2,11,0.0,20000,60,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,51.87488,-8.44783,0,1065.116016038916
000000001253A,2021-12-03 14:00:00,3367,0,0.1,0,7.4,0,6.9,6.4,9.5,93,1001.9,2,4,2,110,60,62,0.0,9000,18,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,51.87488,-8.44783,0,1065.116016038916
000000001253A,2021-12-03 15:00:00,3327,2,0.0,0,7.4,0,6.8,6.0,9.4,91,1000.7,2,5,2,110,21,62,0.0,15000,40,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,51.87488,-8.44783,0,1065.116016038916
000000001253A,2021-12-03 16:00:00,2664,0,0.8,0,7.3,0,6.6,5.8,9.2,90,1001.3,2,2,2,110,60,62,0.0,12000,40,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,51.87488,-8.44783,0,1065.116016038916
000000001253A,2021-12-03 17:00:00,2929,0,0.8,0,6.7,0,6.4,6.0,9.4,96,1000.8,2,2,2,180,60,62,0.0,8000,35,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,51.87488,-8.44783,0,1065.116016038916
000000001253A,2021-12-03 18:00:00,2885,2,0.0,0,6.9,0,6.6,6.3,9.5,96,1001.4,2,3,2,300,60,62,0.0,6000,16,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,51.87488,-8.44783,0,731.1841431890775
000000001253A,2021-12-03 19:00:00,2382,0,0.2,0,6.7,0,6.5,6.2,9.5,97,1001.8,2,5,2,270,61,66,0.0,6000,16,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,51.87488,-8.44783,0,731.1841431890775
000000001253A,2021-12-03 20:00:00,1634,2,0.0,0,6.5,0,6.2,5.8,9.2,95,1001.6,2,4,2,280,21,66,0.0,8000,50,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,51.87488,-8.44783,0,731.1841431890775
000000001253A,2021-12-03 21:00:00,1117,3,0.0,0,6.5,0,6.2,5.9,9.2,95,1001.7,2,6,2,250,2,11,0.0,15000,20,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,51.87488,-8.44783,0,731.1841431890775
000000001253A,2021-12-03 22:00:00,700,0,0.1,0,7.3,0,6.5,5.4,9.0,88,1001.5,2,8,2,270,25,82,0.0,15000,35,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,51.87488,-8.44783,0,731.1841431890775
000000001253A,2021-12-03 23:00:00,497,0,0.4,0,7.0,0,6.1,5.0,8.7,87,1002.1,2,11,2,280,25,82,0.0,15000,35,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,51.87488,-8.44783,0,731.1841431890775
000000001253A,2021-12-04 00:00:00,387,2,0.0,0,6.3,0,5.3,3.9,8.1,85,1002.3,2,12,2,290,25,82,0.0,15000,25,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,1,51.87488,-8.44783,0,731.1841431890775
000000001253A,2021-12-04 01:00:00,203,0,0.0,0,5.7,0,4.1,1.8,6.9,75,1002.6,2,13,2,280,2,11,0.0,15000,30,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,1,51.87488,-8.44783,0,731.1841431890775
000000001253A,2021-12-04 02:00:00,98,2,0.0,0,4.9,0,3.3,0.9,6.5,75,1003.3,2,13,2,280,25,82,0.0,20000,50,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,1,51.87488,-8.44783,0,731.1841431890775
000000001253A,2021-12-04 03:00:00,116,0,0.0,0,4.5,0,2.6,-0.6,5.8,69,1003.5,2,14,2,280,2,11,0.0,20000,999,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,1,51.87488,-8.44783,0,731.1841431890775
000000001253A,2021-12-04 04:00:00,139,2,0.0,0,4.3,0,3.1,1.2,6.7,80,1004.2,2,15,2,270,80,81,0.0,20000,25,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,1,51.87488,-8.44783,0,731.1841431890775
000000001253A,2021-12-04 05:00:00,216,2,0.0,0,4.2,0,3.1,1.3,6.7,82,1004.1,2,11,2,250,25,82,0.0,20000,25,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,1,51.87488,-8.44783,0,731.1841431890775
000000001253A,2021-12-04 06:00:00,529,0,0.3,0,3.9,0,2.8,1.0,6.6,82,1004.6,2,11,2,280,80,82,0.0,20000,25,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,1,51.87488,-8.44783,0,731.1841431890775
000000001253A,2021-12-04 07:00:00,854,2,0.0,0,4.3,0,2.9,0.6,6.4,77,1004.7,2,14,2,280,25,82,0.0,20000,35,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,1,51.87488,-8.44783,0,731.1841431890775
000000001253A,2021-12-04 08:00:00,1233,2,0.0,0,3.9,0,2.7,0.9,6.5,80,1005.6,2,12,2,280,80,82,0.0,30000,36,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,1,51.87488,-8.44783,0,731.1841431890775
000000001253A,2021-12-04 09:00:00,2006,0,0.1,0,3.7,0,2.7,1.2,6.6,83,1006.4,2,14,2,270,80,82,0.0,25000,13,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,1,51.87488,-8.44783,0,731.1841431890775
000000001253A,2021-12-04 10:00:00,2635,0,0.1,0,4.0,0,3.0,1.3,6.8,83,1006.1,2,10,2,260,25,81,0.8,35000,999,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,1,51.87488,-8.44783,0,731.1841431890775
000000001253A,2021-12-04 11:00:00,3061,0,0.0,0,5.5,0,4.1,1.9,7.1,78,1006.4,2,13,2,260,15,11,0.8,25000,16,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,1,51.87488,-8.44783,0,731.1841431890775
000000001253A,2021-12-04 12:00:00,3323,0,0.3,0,5.9,0,4.5,2.4,7.3,79,1006.0,2,15,2,280,25,82,0.6,20000,16,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,1,51.87488,-8.44783,0,731.1841431890775
000000001253A,2021-12-04 13:00:00,3371,0,1.5,0,4.3,0,3.6,2.5,7.3,88,1006.4,2,17,2,290,25,82,0.4,25000,31,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,1,51.87488,-8.44783,0,731.1841431890775
000000001253A,2021-12-04 14:00:00,3253,0,0.1,0,5.4,0,4.0,2.0,7.0,78,1006.7,2,16,2,270,80,81,0.7,20000,22,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,1,51.87488,-8.44783,0,731.1841431890775
000000001253A,2021-12-04 15:00:00,3035,0,0.1,0,5.6,0,4.0,1.5,6.9,75,1007.0,2,15,2,290,25,81,0.5,20000,18,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,1,51.87488,-8.44783,0,731.1841431890775
000000001253A,2021-12-04 16:00:00,3276,0,0.0,0,4.8,0,3.5,1.6,6.8,79,1007.9,2,13,2,280,15,11,0.3,20000,26,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,1,51.87488,-8.44783,0,534.0603084209193
000000001253A,2021-12-04 17:00:00,2724,0,0.4,0,3.9,0,3.1,1.9,7.0,87,1009.1,2,15,2,290,80,81,0.0,12000,18,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,1,51.87488,-8.44783,0,534.0603084209193
000000001253A,2021-12-04 18:00:00,2128,0,0.1,0,3.5,0,2.7,1.5,6.8,86,1009.8,2,11,2,300,25,81,0.0,35000,42,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,1,51.87488,-8.44783,0,534.0603084209193
000000001253A,2021-12-04 19:00:00,1570,3,0.0,0,4.0,0,2.9,1.2,6.6,82,1010.6,2,15,2,300,2,11,0.0,40000,999,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,1,51.87488,-8.44783,0,534.0603084209193
000000001253A,2021-12-04 20:00:00,1071,0,0.9,0,3.1,0,2.2,0.7,6.4,84,1011.4,2,16,2,290,25,81,0.0,15000,70,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,1,51.87488,-8.44783,0,534.0603084209193
000000001253A,2021-12-04 21:00:00,696,2,0.0,0,3.4,0,2.5,1.1,6.6,85,1011.8,2,14,2,290,25,81,0.0,20000,70,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,1,51.87488,-8.44783,0,534.0603084209193
000000001253A,2021-12-04 22:00:00,582,3,0.0,0,3.3,0,2.4,0.9,6.5,85,1012.8,2,11,2,300,2,11,0.0,20000,999,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,1,51.87488,-8.44783,0,534.0603084209193
000000001253A,2021-12-04 23:00:00,429,3,0.0,0,3.4,0,2.5,1.0,6.6,85,1013.7,2,12,2,300,2,11,0.0,25000,999,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,1,51.87488,-8.44783,0,534.0603084209193
000000001253A,2021-12-05 00:00:00,434,3,0.0,0,3.4,0,2.5,1.0,6.6,85,1014.6,2,12,2,300,2,81,0.0,25000,999,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,1,51.87488,-8.44783,0,534.0603084209193
000000001253A,2021-12-05 01:00:00,235,3,0.0,0,3.6,0,2.6,0.9,6.6,83,1015.1,2,13,2,300,2,11,0.0,25000,999,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,1,51.87488,-8.44783,0,534.0603084209193
000000001253A,2021-12-05 02:00:00,96,3,0.0,0,3.5,0,2.5,1.0,6.5,83,1015.3,2,14,2,300,2,11,0.0,25000,999,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,1,51.87488,-8.44783,0,534.0603084209193
000000001253A,2021-12-05 03:00:00,85,3,0.0,0,3.7,0,2.7,1.1,6.6,83,1015.9,2,13,2,300,2,11,0.0,25000,999,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,1,51.87488,-8.44783,0,534.0603084209193
000000001253A,2021-12-05 04:00:00,89,3,0.0,0,3.9,0,2.7,0.8,6.5,80,1016.3,2,14,2,320,2,11,0.0,25000,999,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,1,51.87488,-8.44783,0,534.0603084209193
000000001253A,2021-12-05 05:00:00,162,3,0.0,0,3.9,0,2.7,0.8,6.5,80,1016.7,2,14,2,320,2,11,0.0,25000,999,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,1,51.87488,-8.44783,0,534.0603084209193
000000001253A,2021-12-05 06:00:00,256,3,0.0,0,3.7,0,2.7,1.0,6.6,83,1017.2,2,13,2,300,2,11,0.0,25000,999,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,1,51.87488,-8.44783,0,534.0603084209193
000000001253A,2021-12-05 07:00:00,416,3,0.0,0,3.9,0,2.8,1.1,6.6,82,1017.4,2,13,2,300,2,11,0.0,25000,999,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,1,51.87488,-8.44783,0,534.0603084209193
000000001253A,2021-12-05 08:00:00,669,3,0.0,0,3.0,0,2.1,0.7,6.4,84,1018.7,2,9,2,300,2,11,0.0,50000,999,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,1,51.87488,-8.44783,0,534.0603084209193
000000001253A,2021-12-05 09:00:00,1128,3,0.0,0,3.3,0,2.4,0.9,6.5,85,1019.3,2,8,2,270,2,11,0.5,50000,999,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,1,51.87488,-8.44783,0,534.0603084209193
000000001253A,2021-12-05 10:00:00,1762,3,0.0,0,4.7,0,3.3,1.2,6.6,78,1019.8,2,9,2,300,2,11,1.0,50000,999,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,1,51.87488,-8.44783,0,534.0603084209193
000000001253A,2021-12-05 11:00:00,2423,0,0.0,0,5.3,0,3.9,1.9,7.0,78,1020.2,2,10,2,300,2,11,1.0,50000,999,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,1,51.87488,-8.44783,0,534.0603084209193
000000001253A,2021-12-05 12:00:00,3110,0,0.0,0,7.2,0,5.0,1.9,7.0,69,1020.0,2,12,2,320,2,11,1.0,40000,999,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,1,51.87488,-8.44783,0,534.0603084209193
000000001253A,2021-12-05 13:00:00,3250,0,0.0,0,7.1,0,4.9,1.6,6.9,68,1019.5,2,12,2,320,2,11,1.0,50000,999,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,1,51.87488,-8.44783,0,534.0603084209193
000000001253A,2021-12-05 14:00:00,3271,0,0.0,0,7.2,0,4.8,1.1,6.7,66,1020.0,2,5,2,320,2,11,1.0,50000,999,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,1,51.87488,-8.44783,0,476.59260570441427
000000001253A,2021-12-05 15:00:00,3144,0,0.0,0,6.8,0,4.8,1.9,7.0,71,1019.6,2,4,2,290,2,11,0.6,50000,220,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,1,51.87488,-8.44783,0,476.59260570441427
000000001253A,2021-12-05 16:00:00,3053,0,0.0,0,5.9,0,4.3,1.9,7.0,76,1019.6,2,4,2,290,2,11,0.0,50000,220,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,1,51.87488,-8.44783,0,476.59260570441427
000000001253A,2021-12-05 17:00:00,2638,3,0.0,0,4.7,0,3.5,1.8,6.9,81,1019.4,2,3,2,240,2,11,0.0,50000,160,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,1,51.87488,-8.44783,0,476.59260570441427
000000001253A,2021-12-05 18:00:00,2015,3,0.0,0,4.0,0,3.1,1.7,6.9,85,1019.5,2,3,2,180,2,11,0.0,45000,140,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,1,51.87488,-8.44783,0,476.59260570441427
000000001253A,2021-12-05 19:00:00,1614,0,0.0,0,3.9,0,3.1,1.9,7.0,87,1019.1,2,3,2,200,2,11,0.0,40000,90,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,1,51.87488,-8.44783,0,476.59260570441427
000000001253A,2021-12-05 20:00:00,1249,0,0.0,0,4.0,0,3.2,2.1,7.0,87,1018.1,2,3,2,180,2,11,0.0,35000,110,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,1,51.87488,-8.44783,0,476.59260570441427
000000001253A,2021-12-05 21:00:00,755,0,0.0,0,5.1,0,4.2,2.8,7.5,86,1017.4,2,4,2,160,2,11,0.0,35000,60,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,1,51.87488,-8.44783,0,476.59260570441427
000000001253A,2021-12-05 22:00:00,519,2,0.0,0,5.2,0,4.4,3.3,7.7,87,1016.2,2,5,2,160,60,62,0.0,35000,25,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,1,51.87488,-8.44783,0,476.59260570441427
000000001253A,2021-12-05 23:00:00,279,0,0.3,0,6.2,0,5.6,4.9,8.6,91,1014.9,2,7,2,170,60,62,0.0,8000,25,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,1,51.87488,-8.44783,0,476.59260570441427
000000001253A,2021-12-06 00:00:00,146,0,0.3,0,6.4,0,6.1,5.7,9.2,95,1013.5,2,8,2,160,60,62,0.0,6000,9,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,51.87488,-8.44783,0,476.59260570441427
000000001253A,2021-12-06 01:00:00,88,0,0.9,0,7.1,0,7.0,6.8,9.9,99,1011.9,2,10,2,170,61,66,0.0,1600,2,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,51.87488,-8.44783,0,476.59260570441427
000000001253A,2021-12-06 02:00:00,60,0,0.3,0,7.9,0,7.8,7.6,10.5,99,1010.7,2,10,2,160,61,66,0.0,1600,3,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,51.87488,-8.44783,0,476.59260570441427
000000001253A,2021-12-06 03:00:00,96,0,0.5,0,8.4,0,8.3,8.2,10.9,99,1009.8,2,7,2,170,61,66,0.0,1800,5,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,51.87488,-8.44783,0,476.59260570441427
000000001253A,2021-12-06 04:00:00,136,0,0.3,0,7.1,0,7.0,6.8,9.9,99,1009.6,2,9,2,310,60,64,0.0,1600,2,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,51.87488,-8.44783,0,476.59260570441427
000000001253A,2021-12-06 05:00:00,397,2,0.0,0,6.7,0,6.3,5.8,9.2,94,1009.4,2,7,2,290,21,61,0.0,35000,999,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,51.87488,-8.44783,0,476.59260570441427
000000001253A,2021-12-06 06:00:00,1335,3,0.0,0,7.5,0,6.6,5.4,9.0,87,1009.4,2,7,2,280,3,64,0.0,35000,40,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,51.87488,-8.44783,0,476.59260570441427
000000001253A,2021-12-06 07:00:00,2806,2,0.0,0,7.3,0,6.0,4.2,8.3,81,1009.0,2,9,2,260,25,82,0.0,35000,999,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,51.87488,-8.44783,0,476.59260570441427
